generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
1,0.10000000000000003,-200.0,-200.0,-200.0
2,0.10000000000000003,-200.0,-200.0,-200.0
3,0.10000000000000003,-200.0,-200.0,-200.0
4,0.10000000000000003,-200.0,-200.0,-200.0
5,0.10000000000000003,-200.0,-200.0,-200.0
6,0.10000000000000003,-200.0,-200.0,-200.0
7,0.10000000000000003,-200.0,-200.0,-200.0
